question_id,question_de,question_en,row_count,survey_ids,sample_answer_values,answer_options_en,answer_options_de,n_answer_options,duplicate_count
132398,"Vielen Dank für Deine Angaben! Bitte bestätige, dass: - Du darüber informiert bist, dass Wegovy™ die Wirksamkeit der Pille beeinträchtigen kann. Daher empfehlen wir zur Verhütung eine nicht-orale Methode, wie z. B. ein Kondom. Mehr Infos zur Verhütung, Kinderwunsch und Schwangerschaft unten in der Infobox.  - Du bereits über eine Kombination aus Bewegung, Ernährungsanpassung und Verhaltensänderung versuchst hast, gegen Dein Übergewicht anzuarbeiten.  - Du alle Fragen wahrheitsgemäß beantwortest hast. Für aus falschen Angaben resultierende Gesundheitsfolgen übernehmen wir keine Haftung. INFOBOX: Ist diese Behandlung sicher?  - Der eingesetzte Wirkstoff Semgalutid wurde in Studien untersucht und in dessen Wirksamkeit belegt.  - Das Medikament ist grundsätzlich gut verträglich. Wie bei jedem Medikament kann es jedoch auch hier zu Nebenwirkungen kommen, darunter (anfängliche) Magen-Darm-Beschwerden, Müdigkeit oder Schlafstörungen.  - Darüber hinaus kann es während der Anwendung zu einer Unterzuckerung kommen. Typische Symptome: kalter Schweiß, kühle blasse Haut, Kopfschmerzen, schneller Herzschlag, Übelkeit oder Schwäche.  - Um solche Symptome vorzubeugen solltest Du stets ein Traubenzucker bei dir haben und bei ersten Symptomen einnehmen.  - Eine gelegentliche Nebenwirkung ist eine Bauchspeicheldrüsenentzündung (Symptome sind Schmerzen oder Verhärtung des Oberbauches, Übelkeit und Fieber). In diesem Fall sollte sofort ein Arzt aufgesucht werden.  -Wegovy™ kann durch die verzögerte Magenentleerung die Wirksamkeit der ‚Pille‘ verringern, wodurch eine ungeplante Schwangerschaft möglich wäre. Daher sind den ersten 4 Wochen und bei Dosiserhöhungen eine nicht-orale Verhütungsmethode wie z. B. Kondom zu empfehlen.    -GLP-1-Medikamente wie Wegovy™ fördern die Gewichtsabnahme, was die Fruchtbarkeit steigern kann. Bei Kinderwunsch kann eine Gewichtsreduktion vorab sinnvoll sein. Sobald du jedoch aktiv versuchst, schwanger zu werden, schwanger bist oder stillst, solltest du Wegovy™ absetzen, da eine gesunde Gewichtszunahme nötig ist und die Auswirkungen auf das Baby unklar sind.    Bei Nebenwirkungen oder Unsicherheiten sind unsere Ärzt:innen für Dich da. Bitte informiere zusätzlich Deine/n HausarztIn, sobald Du das Medikament anwendest.","Thank you for your details! Please confirm that: - You have been informed that Wegovy™ can impair the effectiveness of the pill. We therefore recommend a non-oral method of contraception, such as a condom. More information on contraception, fertility and pregnancy in the info box below. - You have already tried a combination of exercise, diet and behavioural change to tackle your excess weight.  - You have answered all questions truthfully. We accept no liability for any health consequences resulting from incorrect information. INFOBOX: Is this treatment safe? - The active ingredient semgalutide has been investigated in studies and its efficacy has been proven. - The drug is generally well tolerated. However, as with any medication, side effects can occur, including (initial) gastrointestinal complaints, tiredness or sleep disorders.  - In addition, hypoglycaemia may occur during use. Typical symptoms: cold sweat, cool pale skin, headaches, rapid heartbeat, nausea or weakness.  - To prevent such symptoms, you should always have a glucose with you and take it at the first symptoms.   - An occasional side effect is pancreatitis (symptoms include pain or hardening of the upper abdomen, nausea and fever). In this case, a Doctor should be consulted immediately. - Wegovy™ can reduce the effectiveness of the pill due to delayed gastric emptying, making an unplanned pregnancy possible. Therefore, a non-oral contraceptive method, such as a condom, is recommended during the first 4 weeks and when increasing the dosage.  - GLP-1 medications like Wegovy™ promote weight loss, which can enhance fertility. If you are planning to conceive, losing weight beforehand may be beneficial. However, once you are actively trying to get pregnant, are pregnant, or breastfeeding, you should stop taking Weogvy™, as healthy weight gain is necessary and its effects on the baby are unclear. Our doctors are there for you in case of side effects or uncertainties. Please also inform your Family Doctor as soon as you start using the medication.",3,[2651],['Ich verstehe und bestätige'],['I understand and confirm'],['Ich verstehe und bestätige'],1,13
132469,"Nimmst Du seit Deiner letzten Verschreibung neue, verschreibungspflichtige Medikamente ein? (mit Ausnahme von Medikamenten gegen Erektionsstörungen)",Are you taking any new prescription medication since your last prescription? (with the exception of medication for erectile dysfunction),3,[2651],['Nein'],"['No""']",['Nein'],1,18
132471,"Du bist fast fertig! Bestehen aktuell weitere Erkrankungen oder nimmst du Medikamente ein, die bisher nicht abgefragt wurden?*",You are almost finished! Do you currently have any other illnesses or are you taking any medication that has not yet been asked about?* INFOBOX - *This information is important for a complete medical assessment.,3,[2651],['Nein'],"['No""']",['Nein'],1,18
132473,Wie lauten Deine aktuellen Blutdruckwerte?,What are your current blood pressure readings?,10,[2652],['Normal - Zwischen 90/60 - 140/90'],['Normal - Zwischen 90/60 - 140/90'],['Normal - Zwischen 90/60 - 140/90'],1,60
132475,Hast Du mit der Behandlung mit Wegovy Körpergewicht abgenommen?,Have you lost body weight with Wegovy treatment?,10,[2652],"['Ja,   ich habe damit mehr als 4% Körpergewicht in 3 Monaten verloren', 'Ja,   ich habe damit weniger als 4% Körpergewicht in 3 Monaten verloren']","['Yes,             I lost more than 4% body weight in 3 months with it', 'Yes,       I lost less than 4% body weight in 3 months with it']","['Ja,   ich habe damit mehr als 4% Körpergewicht in 3 Monaten verloren', 'Ja,   ich habe damit weniger als 4% Körpergewicht in 3 Monaten verloren']",2,27
132476,Ist zusätzlich zu dem schnellen Gewichtsverlust innerhalb der letzten Wochen eines der folgenden Symptome bei Dir aufgetreten?,"In addition to fast weight loss, have you experienced any of the following symptoms within the past few weeks?",10,[2652],"['[""Nichts davon""]']",['None of the above'],['Nichts davon'],1,34
132479,Wurde seit Deiner letzten Verschreibung eine neue Erkrankung oder medizinische Kondition bei Dir festgestellt?,Have you been diagnosed with a new disease or medical condition since your last prescription?,10,[2652],['Nein'],['No'],['Nein'],1,37
132487,In welcher Dosierung wendest Du aktuell Wegovy an?,In what dosage are you currently using Wegovy?,10,[2652],"['0.5 mg Semaglutid', '2.4 mg Semaglutid', '1.7 mg Semaglutid']","['0.5 mg Semaglutide', '1.7 mg Semaglutid', '2.4 mg Semaglutid']","['0.5 mg Semaglutid', '1.7 mg Semaglutid', '2.4 mg Semaglutid']",3,29
132488,Möchtest Du die Behandlung mit der medizinisch empfohlenen nächsten Dosierung fortsetzen?,"Would you like to continue treatment at the next medically recommended dose? INFOBOX: If you have not yet reached your target weight, we recommend that you switch to the next higher dose according to the manufacturer's instructions.",10,[2652],"['Nein, ich möchte auf meiner aktuellen Dosis bleiben', 'Ja!']","['No,     I would like to stay on my current dose', 'Yes!']","['Ja!', 'Nein, ich möchte auf meiner aktuellen Dosis bleiben']",2,18
132497,Führst Du die Medikamentenanwendung lückenlos durch?,Do you take the medication without gaps?,10,[2652],"['Ich wende das Medikament lückenlos an.', 'Ich habe eine Einnahmepause von unter 2 Wochen.']","['I have a break in taking the medication of less than 2 weeks.', 'I use the medication without any gaps.']","['Ich habe eine Einnahmepause von unter 2 Wochen.', 'Ich wende das Medikament lückenlos an.']",2,37
132498,Treffen folgende Aussagen auf Dich zu?,Do the following statements apply to you?,24,[2652],"['[""Ich fühle mich aktiver/fitter"",""Ich fühle mich wohler in meinem Körper"",""Ich fühle mich selbstbewusster""]', '[""Ich fühle mich aktiver/fitter"",""Ich fühle mich wohler in meinem Körper"",""Ich fühle mich selbstbewusster"",""Ich fühle mich motivierter,   gesund zu leben""]', '[""Ich fühle mich aktiver/fitter"",""Ich fühle mich selbstbewusster"",""Ich fühle mich motivierter,   gesund zu leben""]', '[""Ich fühle mich aktiver/fitter""]', '[""Ich fühle mich wohler in meinem Körper"",""Ich fühle mich selbstbewusster""]']","['I feel more active/fitter', 'I feel more comfortable in my body', 'I feel more confident', 'I feel more motivated to live healthy']","['Ich fühle mich aktiver/fitter', 'Ich fühle mich motivierter,   gesund zu leben', 'Ich fühle mich selbstbewusster', 'Ich fühle mich wohler in meinem Körper']",4,49
132502,Hast du parallel zu Wegovy weitere Maßnahmen zur Gewichtsabnahme durchgeführt?,Have you taken any other weight loss measures in parallel with the Wegovy medication?,15,[2652],"['[""Sport""]', '[""Diät - (eigene Diät oder ein Programm)"",""Sport"",""App zur Gewichtsabnahme""]', '[""Diät - (eigene Diät oder ein Programm)"",""Sport""]', '[""Sport"",""Ernährungsberatung""]']","['App for weight loss', 'Diet - (your own diet or a programme)', 'Exercise', 'Nutritional counselling']","['App zur Gewichtsabnahme', 'Diät - (eigene Diät oder ein Programm)', 'Ernährungsberatung', 'Sport']",4,13
132509,Sind die folgenden Nebenwirkungen seit der Einnahme des Medikaments aufgetreten? (1 / 2),Have the following side effects occurred since using the medication? (1 / 2),10,[2652],"['[""keine Nebenwirkungen""]']",['No side effects'],['keine Nebenwirkungen'],1,27
132511,Sind folgende Nebenwirkungen seit der Anwendung des Medikaments neu aufgetreten? (2 / 2),Have the following side effects occurred since you started using the medicine? (2 / 2),10,[2652],"['[""Keine Nebenwirkungen""]', '[""Gelegentliche Übelkeit oder Erbrechen (z. B. nur kurzzeitig nach Injektion)""]']","['No side effects', 'Occasional nausea or vomiting (e.g. only for a short time after injection)']","['Gelegentliche Übelkeit oder Erbrechen (z. B. nur kurzzeitig nach Injektion)', 'Keine Nebenwirkungen']",2,37
132512,"Bei Magen-Darm-Beschwerden: Verzichte eine Zeit lang auf Nikotin, Kaffee und Alkohol. Wenn Du anhaltende Magenprobleme hast, kannst Du Dir von Deiner/m Ärzt*in einen Magenschutz verschreiben lassen (für maximal 2 Wochen). Achte auf eine gesunde und ausgewogene Ernährung. Bei Hautreaktionen an der Injektionsstelle: Kühle die gereizte/juckende Haut. Such Dir eine andere, nicht gereizte Hautstelle für die nächste Injektion. Beobachte, wie sich die Haut bei den nächsten Injektionen entwickelt. Wenn die Symptome an den anderen Injektionsstellen fortbestehen, konsultiere eine/n Ärzt*in oder kontaktiere Wellster! Bei allen anderen Nebenwirkungen: Verzichte eine Zeit lang auf Kaffee! Achte auf eine ausgewogene Flüssigkeitszufuhr! Achte auf eine gesunde und ausgewogene Ernährung!","For gastrointestinal complaints: Avoid nicotine, coffee and alcohol for a while! If you have persistent stomach problems, you can ask your Doctor to prescribe a stomach protector (for max. 2 weeks). Make sure you eat a healthy and balanced diet! In case of skin reactions at the injection site:  Cool the irritated/itchy skin! Look for another non-irritated skin site for the next injection! Observe how the skin develops during the next injections! If the symptoms persist at the other injection sites, see a Doctor or contact Wellster! For all other side effects: Avoid coffee for a while! Make sure you drink a balanced amount of fluids! Make sure you eat a healthy and balanced diet!",1,[2652],['Ich vestehe und bestätige.'],['I understand and confirm.'],['Ich vestehe und bestätige.'],1,9
132513,"Wir benötigen Deine Körpergröße und Dein Gewicht, um Deinen aktuellen BMI-Wert zu berechnen.",We need your height and weight to calculate your current BMI value.,10,[2652],"['{""bmi"":35.15624999999999,""height"":160,""weight"":90}', '{""bmi"":28.341855368882392,""height"":185,""weight"":97}', '{""bmi"":33.20312499999999,""height"":160,""weight"":85}', '{""bmi"":28.577960676726104,""height"":162,""weight"":75}', '{""bmi"":28.73469387755102,""height"":175,""weight"":88}']",[],[],0,37
132514,"Vielen Dank für Deine Angaben! Bitte bestätige, dass: - Du darüber informiert bist, dass Wegovy™ die Wirksamkeit der Pille beeinträchtigen kann. Daher empfehlen wir zur Verhütung eine nicht-orale Methode, wie z.B. ein Kondom. Mehr Infos zur Verhütung, Kinderwunsch und Schwangerschaft unten in der Infobox.  - Du bereits über eine Kombination aus Bewegung, Ernährungsanpassung und Verhaltensänderung versuchst hast, gegen Dein Übergewicht anzuarbeiten.  - Du alle Fragen wahrheitsgemäß beantwortest hast. Für aus falschen Angaben resultierende Gesundheitsfolgen übernehmen wir keine Haftung. INFOBOX: Ist diese Behandlung sicher?  - Der eingesetzte Wirkstoff Semgalutid wurde in Studien untersucht und in dessen Wirksamkeit belegt.  - Das Medikament ist grundsätzlich gut verträglich. Wie bei jedem Medikament kann es jedoch auch hier zu Nebenwirkungen kommen, darunter (anfängliche) Magen-Darm-Beschwerden, Müdigkeit oder Schlafstörungen.  - Darüber hinaus kann es während der Anwendung zu einer Unterzuckerung kommen. Typische Symptome: kalter Schweiß, kühle blasse Haut, Kopfschmerzen, schneller Herzschlag, Übelkeit oder Schwäche.  - Um solche Symptome vorzubeugen solltest Du stets ein Traubenzucker bei dir haben und bei ersten Symptomen einnehmen.  - Eine gelegentliche Nebenwirkung ist eine Bauchspeicheldrüsenentzündung (Symptome sind Schmerzen oder Verhärtung des Oberbauches, Übelkeit und Fieber). In diesem Fall sollte sofort ein Arzt aufgesucht werden.  -Wegovy™ kann durch die verzögerte Magenentleerung die Wirksamkeit der ‚Pille‘ verringern, wodurch eine ungeplante Schwangerschaft möglich wäre. Daher sind den ersten 4 Wochen und bei Dosiserhöhungen eine nicht-orale Verhütungsmethode wie z. B. Kondom zu empfehlen.    -GLP-1-Medikamente wie Wegovy™ fördern die Gewichtsabnahme, was die Fruchtbarkeit steigern kann. Bei Kinderwunsch kann eine Gewichtsreduktion vorab sinnvoll sein. Sobald du jedoch aktiv versuchst, schwanger zu werden, schwanger bist oder stillst, solltest du Wegovy™ absetzen, da eine gesunde Gewichtszunahme nötig ist und die Auswirkungen auf das Baby unklar sind.    Bei Nebenwirkungen oder Unsicherheiten sind unsere Ärzt:innen für Dich da. Bitte informiere zusätzlich Deine/n HausarztIn, sobald Du das Medikament anwendest.","Thank you for your details! Please confirm that: - You have been informed that Wegovy™ can impair the effectiveness of the pill. We therefore recommend a non-oral method of contraception, such as a condom. More information on contraception, fertility and pregnancy in the info box below. - You have already tried a combination of exercise, diet and behavioural change to tackle your excess weight.  - You have answered all questions truthfully. We accept no liability for any health consequences resulting from incorrect information. INFOBOX: Is this treatment safe? - The active ingredient semgalutide has been investigated in studies and its efficacy has been proven. - The drug is generally well tolerated. However, as with any medication, side effects can occur, including (initial) gastrointestinal complaints, tiredness or sleep disorders.  - In addition, hypoglycaemia may occur during use. Typical symptoms: cold sweat, cool pale skin, headaches, rapid heartbeat, nausea or weakness.  - To prevent such symptoms, you should always have a glucose with you and take it at the first symptoms.   - An occasional side effect is pancreatitis (symptoms include pain or hardening of the upper abdomen, nausea and fever). In this case, a Doctor should be consulted immediately. - Wegovy™ can reduce the effectiveness of the pill due to delayed gastric emptying, making an unplanned pregnancy possible. Therefore, a non-oral contraceptive method, such as a condom, is recommended during the first 4 weeks and when increasing the dosage.  - GLP-1 medications like Wegovy™ promote weight loss, which can enhance fertility. If you are planning to conceive, losing weight beforehand may be beneficial. However, once you are actively trying to get pregnant, are pregnant, or breastfeeding, you should stop taking Weogvy™, as healthy weight gain is necessary and its effects on the baby are unclear. Our doctors are there for you in case of side effects or uncertainties. Please also inform your Family Doctor as soon as you start using the medication.",10,[2652],['Ich verstehe und bestätige'],['I understand and confirm'],['Ich verstehe und bestätige'],1,13
