question_id,question_en,question_de,clinical_category,answer_type,confidence,duplicate_group_id,canonical_question_id,duplicate_count,row_count
102740,"Your health is our most important concern. Please confirm that you have answered all questions to the best of your knowledge and that you will consult a doctor immediately in the event of any unlisted or serious side effects. For further information, please contact the GoLighter Medical Team at: arzt@golighter.de","Deine Gesundheit ist unser wichtigstes Anliegen. Bitte bestätige, dass Du alle Fragen nach bestem Wissen und Gewissen beantwortet hast und dass Du bei nicht aufgeführten oder schwerwiegenden Nebenwirkungen sofort einen Arzt oder eine Ärztin aufsuchen wirst. Für weitere Informationen wende Dich bitte an das GoLighter Ärzteteam unter: arzt@golighter.de",TREATMENT_CONFIRMATION,predefined,high,118,55677,7,7
102745,Would you like to continue treatment at the next medically recommended dose?,Möchtest Du die Behandlung mit der medizinisch empfohlenen nächsten Dosierung fortsetzen?,DOSE_MANAGEMENT,predefined,high,123,61793,23,7
102751,What are your current blood pressure values?,Wie sind Deine aktuellen Blutdruckwerte?,BLOOD_PRESSURE_CHECK,predefined,high,101,54359,16,67
102753,Are you taking any new prescription medication since your last prescription (except medication for erectile dysfunction)?,Nimmst Du seit Deiner letzten Verschreibung neue verschreibungspflichtige Medikamente ein (außer Medikamente gegen Erektionsstörungen)?,MEDICATION_HISTORY,predefined,high,107,54807,9,67
102755,Which prescription medication are you taking?,Welche verschreibungspflichtigen Medikamente nimmst Du ein?,MEDICATION_HISTORY,predefined,high,157,102755,1,1
102757,Have you had any new health problems or diagnoses since your last prescription?,Sind bei Dir seit der letzten Verschreibung neue gesundheitliche Probleme aufgetreten oder wurden neue Diagnosen gestellt?,HEALTH_STATUS_UPDATE,predefined,high,108,55653,9,67
102763,Have you noticed any of the following symptoms in addition to weight loss in the last few weeks?,Hast Du neben dem Gewichtsverlust in den letzten Wochen auch eines der folgenden Symptome bei Dir bemerkt?,SIDE_EFFECT_REPORT,predefined,high,109,55662,9,67
102765,In what dosage are you currently using Mounjaro®?,In welcher Dosierung verwendest Du Mounjaro® zurzeit?,DOSE_MANAGEMENT,predefined,high,110,55664,14,67
102766,How regularly did you inject the medication?,Wie regelmäßig hast Du das Medikament injiziert?,TREATMENT_ADHERENCE,predefined,high,111,55665,9,67
102767,Are you taking the medication without interruption?,Verabreichst Du Dir das Medikament ohne Unterbrechung?,TREATMENT_ADHERENCE,predefined,high,112,55666,9,67
102768,Have you taken any other measures besides Mounjaro® to lose weight?,"Hast Du außer Mounjaro® noch andere Maßnahmen ergriffen, um abzunehmen?",ADDITIONAL_WEIGHT_MEASURES,predefined,high,113,55667,9,126
102769,"Forgot to inject a dose?  Make up the injection if it has been 4 days or less since you should have injected tirzepatide. Give yourself the next dose on your regular scheduled day and do not change your dosing schedule.  Skip the missed dose if it has been more than 4 days since you should have injected tirzepatide. Administer the next dose on your regular scheduled day and do not change your dosing schedule.    Important: The medication should be administered regularly. Longer breaks not only reduce the effectiveness, but also increase the risk of side effects (including serious ones).","Du hast vergessen, eine Dosis zu injizieren?  Hol die Injektion nach, wenn es 4 Tage oder weniger her ist, dass Du Tirzepatid hättest spritzen sollen. Verabreiche Dir die nächste Dosis an Deinem regulären, geplanten Tag und ändere nichts an Deinem Dosierungsschema.  Lass die vergessene Dosis aus, wenn es mehr als 4 Tage her ist, dass Du Tirzepatid hättest spritzen sollen. Verabreiche Dir die nächste Dosis an Deinem regulären, geplanten Tag und ändere nichts an Deinem Dosierungsschema.    Wichtig: Das Medikament sollte regelmäßig verabreicht werden. Längere Pausen verringern nicht nur die Wirksamkeit, sondern erhöhen auch das Risiko von (auch schwerwiegenden) Nebenwirkungen.",DOSE_INSTRUCTION,confirmation,high,148,91282,4,2
102770,We need your height and weight to calculate your current body mass index (BMI).,"Wir benötigen Deine Größe und Dein Gewicht, um Deinen aktuellen Body-Mass-Index (BMI) zu berechnen.",BMI_MEASUREMENT,json_structured,high,114,55669,9,67
102773,Do the following statements apply to you?,Treffen folgende Aussagen auf Dich zu?,TREATMENT_EFFECTIVENESS,predefined,high,67,41233,49,173
102774,Have the following side effects occurred since using the medication? (1 / 2),Sind seit der Anwendung des Medikaments folgende Nebenwirkungen neu aufgetreten? (1 / 2),SIDE_EFFECT_REPORT,predefined,high,115,55673,27,67
102776,Have the following side effects occurred since using the medication? (2 / 2),Sind seit der Anwendung des Medikaments folgende Nebenwirkungen neu aufgetreten? (2 / 2),SIDE_EFFECT_REPORT,predefined,high,116,55675,9,71
102777,"For gastrointestinal complaints: Avoid nicotine, coffee and alcohol for a while. If you have persistent stomach problems, you can ask your doctor to prescribe you stomach protection (for a maximum of 2 weeks). Make sure you eat a healthy and balanced diet. In case of skin reactions at the injection site: Cool the irritated/itchy skin. Find another, non-irritated skin area for the next injection. Observe how the skin develops during the next injections. If the symptoms persist at the other injection sites, consult your GP or use our ""Ask a doctor"" function. For all other side effects: Avoid coffee for a while! Make sure you have a balanced fluid intake! Make sure you eat a healthy and balanced diet!","Bei Magen-Darm-Beschwerden: Verzichte eine Zeit lang auf Nikotin, Kaffee und Alkohol. Wenn Du anhaltende Magenprobleme hast, kannst Du Dir von Deiner/m Ärzt*in einen Magenschutz verschreiben lassen (für maximal 2 Wochen). Achte auf eine gesunde und ausgewogene Ernährung. Bei Hautreaktionen an der Injektionsstelle: Kühle die gereizte/juckende Haut. Such Dir eine andere, nicht gereizte Hautstelle für die nächste Injektion. Beobachte, wie sich die Haut bei den nächsten Injektionen entwickelt. Wenn die Symptome an den anderen Injektionsstellen fortbestehen, konsultiere deine(n) Hausärzt:in oder nutze unsere ""Ask a doctor"" Funktion. Bei allen anderen Nebenwirkungen: Verzichte eine Zeit lang auf Kaffee! Achte auf eine ausgewogene Flüssigkeitszufuhr! Achte auf eine gesunde und ausgewogene Ernährung!",SIDE_EFFECT_GUIDANCE,predefined,high,117,55676,7,12
102778,"Your health is our most important concern. Please confirm that you have answered all questions to the best of your knowledge and that you will consult a doctor immediately in the event of any unlisted or serious side effects. For further information, please contact the GoLighter Medical Team at: arzt@golighter.de","Deine Gesundheit ist unser wichtigstes Anliegen. Bitte bestätige, dass Du alle Fragen nach bestem Wissen und Gewissen beantwortet hast und dass Du bei nicht aufgeführten oder schwerwiegenden Nebenwirkungen sofort einen Arzt oder eine Ärztin aufsuchen wirst. Für weitere Informationen wende Dich bitte an das GoLighter Ärzteteam unter: arzt@golighter.de",TREATMENT_CONFIRMATION,predefined,high,118,55677,7,67
102783,Would you like to continue treatment at the next medically recommended dose?,Möchtest Du die Behandlung mit der medizinisch empfohlenen nächsten Dosierung fortsetzen?,DOSE_MANAGEMENT,predefined,high,123,61793,23,67
103336,------------------------------------- ATTENTION ------------------------------------ EASY REORDER QUESTIONNAIRE!!! Please ONLY approve if you see previous ED orders by this patient in the history below. ------------------------------------- ATTENTION ------------------------------------ (EN: Which PDE-5 inhibitor did you take?),Welchen PDE-5-Hemmer hast Du eingenommen?,MEDICATION_HISTORY,predefined,high,38,20804,83,8
103337,"How satisfied are you with your sex life since taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Wie zufrieden bist Du mit deinem Sexualleben seitdem Du den PDE-5-Hemmer ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) einnimmst?",TREATMENT_EFFECTIVENESS,predefined,high,2,4724,105,8
103338,Have you been newly diagnosed with any of the following conditions or medical events by a Doctor in the last few months since you were prescribed PDE-5-Inhibitors (independent of taking the PDE-5-Inhibitor)? Please select which applies.,Wurde bei Dir in den letzten Monaten seit Deiner Verschreibung des PDE-5-Hemmers eine der folgenden Krankheiten oder medizinischen Ereignisse durch einen Arzt neu diagnostiziert (unabhängig von der Einnahme des PDE-5-Hemmers)? Bitte wähle Zutreffende aus.,MEDICAL_CONDITIONS,predefined,high,3,4726,105,8
103340,Are you currently taking any of the following medications? Please select the appropriate ones.,Nimmst Du aktuell eines der folgenden Medikamente ein? Bitte wähle Zutreffende aus.,MEDICATION_HISTORY,predefined,high,4,4728,202,8
103342,"Have you experienced the following side effects while taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Sind folgende Nebenwirkungen während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) aufgetreten?",SIDE_EFFECT_REPORT,predefined,high,5,4730,210,8
103343,"Have you experienced the following side effects while taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Sind folgende Nebenwirkungen während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) aufgetreten?",SIDE_EFFECT_REPORT,predefined,high,5,4730,210,8
103344,"How often did you achieve an erection sufficient for penetration and sexual intercourse while taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Wie oft hast Du während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) eine für die Penetration und Ausübung des Geschlechtakts ausreichende Erektion erreicht?",TREATMENT_EFFECTIVENESS,predefined,high,36,19643,105,8
103345,"How often could you maintain an erection during sexual intercourse while taking the PDE-5 inhibitor (Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Wie oft konntest Du während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) die Erektion während des Geschlechtsakts aufrechterhalten?",TREATMENT_EFFECTIVENESS,predefined,high,37,19644,105,8
103348,Do you have Diabetes?,Hast Du Diabetes?,MEDICAL_CONDITIONS,predefined,high,39,34170,200,8
103349,What are your current blood pressure readings?,Wie lauten Deine aktuellen Blutdruckwerte?,BLOOD_PRESSURE_CHECK,predefined,high,12,8802,263,8
103353,"Please confirm that you have answered all questions truthfully. We are not liable for any health consequences resulting from false information. Please also note the following: - If your erection lasts 4 hours or longer, we recommend that you see a Doctor immediately to avoid permanent damage. - Do not take several medicines for erectile dysfunction at the same time.  - Leave at least 24 hours (36 hours for Tadalafil / Cialis) between each dose.  - Do not exceed the dose prescribed by your Doctor.","Bitte bestätige, dass du alle Fragen wahrheitsgemäß beantwortest hast. Für aus falschen Angaben resultierende Gesundheitsfolgen übernehmen wir keine Haftung. Beachte außerdem folgendes: - Falls Deine Erektion 4 Stunden oder länger andauern sollte, empfehlen wir Dir umgehend einen Arzt aufzusuchen, um dauerhafte Schäden zu vermeiden. - Nimm nicht mehrere Medikamente gegen Erektionsstörung gleichzeitig ein.  - Beachte eine Pause von mindestens 24 Stunden (bei Tadalafil / Cialis von 36 Stunden) zwischen zwei Einnahmen.  - Überschreite nicht die Dir vom Arzt verschriebene Dosis.",TREATMENT_CONFIRMATION,confirmation,high,18,8812,201,8
103354,------------------------------------- ATTENTION ------------------------------------ EASY REORDER QUESTIONNAIRE!!! Please ONLY approve if you see previous ED orders by this patient in the history below. ------------------------------------- ATTENTION ------------------------------------ (EN: Which PDE-5 inhibitor did you take?),Welchen PDE-5-Hemmer hast Du eingenommen?,MEDICATION_HISTORY,predefined,high,38,20804,83,9
103355,"How satisfied are you with your sex life since taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Wie zufrieden bist Du mit deinem Sexualleben seitdem Du den PDE-5-Hemmer ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) einnimmst?",TREATMENT_EFFECTIVENESS,predefined,high,2,4724,105,9
103356,Have you been newly diagnosed with any of the following conditions or medical events by a Doctor in the last few months since you were prescribed PDE-5-Inhibitors (independent of taking the PDE-5-Inhibitor)? Please select which applies.,Wurde bei Dir in den letzten Monaten seit Deiner Verschreibung des PDE-5-Hemmers eine der folgenden Krankheiten oder medizinischen Ereignisse durch einen Arzt neu diagnostiziert (unabhängig von der Einnahme des PDE-5-Hemmers)? Bitte wähle Zutreffende aus.,MEDICAL_CONDITIONS,predefined,high,3,4726,105,9
103358,Are you currently taking any of the following medications? Please select the appropriate ones.,Nimmst Du aktuell eines der folgenden Medikamente ein? Bitte wähle Zutreffende aus.,MEDICATION_HISTORY,predefined,high,4,4728,202,9
103360,"Have you experienced the following side effects while taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Sind folgende Nebenwirkungen während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) aufgetreten?",SIDE_EFFECT_REPORT,predefined,high,5,4730,210,9
103361,"Have you experienced the following side effects while taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Sind folgende Nebenwirkungen während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) aufgetreten?",SIDE_EFFECT_REPORT,predefined,high,5,4730,210,9
